ID,Время создания,Время изменения,Ваш пол,Сколько вам лет?,"Укажите тип населённого пункта, в котором вы проживаете.",Источник ответов,Кого бы вы НЕ хотели видеть своим соседом? / Наркозависимого,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой расы,Кого бы вы НЕ хотели видеть своим соседом? / Гомосексуала,Кого бы вы НЕ хотели видеть своим соседом? / Иммигранта,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой религии,Кого бы вы НЕ хотели видеть своим соседом? / Не против любого из перечисленных,"Согласны ли вы с утверждением: В целом, из мужчин получаются более хорошие политические лидеры, чем из женщин?","Согласны ли вы с утверждением: Гомосексуальные пары такие же хорошие родители, как и другие пары?",Согласны ли вы с утверждением: Религия играет важную роль в моей жизни.,Могли бы вы посетить несанкционированный политический митинг?,Доверяете ли вы Правительству?,Доверяете ли вы полиции?,"Согласны ли вы с утверждением: Среди политических лидеров женщины более компетентны, чем мужчины",Одобряете ли вы деятельность Владимира Путина?,"По вашему мнению, как часто в вашей стране фальсифицируют выборы?","По вашему мнению, какой должна быть иммиграционная политика?",Доверяете ли вы движениям за женские права?,"Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Для мужчины оправдано ударить свою жену","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Гомосексуализм - это норма","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Проституция может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Аборт может быть оправдан","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Родители могут ударить своего ребёнка","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Секс до брака - это норма","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Религия НЕ играет важную роль в моей жизни","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Мужчины лучше справляются с ответственными должностями","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Самоубийство может быть оправдано","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Эвтаназия может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Случайные половые связи могут быть оправданы","За какую партию вы бы проголосовали, если бы выборы были бы завтра?"
1061712666,2022-01-18 21:24:56,2022-01-18 21:24:56,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Затрудняюсь ответить,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,5.0,1.0,10.0,1.0,5.0,7.0,7.0,5.0,10.0,1.0,Зелёные
1061477440,2022-01-18 18:49:38,2022-01-18 18:49:38,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Полностью согласен,Затрудняюсь ответить,Абсолютно не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,1.0,4.0,5.0,1.0,3.0,1.0,10.0,5.0,5.0,3.0,Зелёные
1061121090,2022-01-18 15:07:54,2022-01-18 15:07:54,Женский,более 50,посёлок городского типа,female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Мог бы посетить,Полностью не доверяю,Скорее доверяю,Скорее не согласен,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,7.0,10.0,1.0,10.0,9.0,1.0,8.0,8.0,8.0,КПРФ
1060509692,2022-01-18 07:57:35,2022-01-18 07:57:35,Женский,более 50,средний город (50-100 тыс. жителей),female_50,,,,,,Не против любого из перечисленных,Затрудняюсь ответить,Скорее не согласен,Скорее не согласен,Затрудняюсь ответить,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,8.0,1.0,2.0,3.0,5.0,5.0,4.0,2.0,7.0,2.0,ЛДПР
1057993137,2022-01-16 11:23:06,2022-01-16 11:23:06,Мужской,30-49,посёлок городского типа,female_50,Наркозависимого,,,,,,Затрудняюсь ответить,Скорее не согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,10.0,10.0,6.0,6.0,1.0,1.0,5.0,1.0,5.0,5.0,ЛДПР
1057693447,2022-01-16 02:03:18,2022-01-16 02:03:18,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее не согласен,Затрудняюсь ответить,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Не очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,1.0,5.0,5.0,1.0,1.0,10.0,8.0,5.0,10.0,10.0,10.0,Единая Россия
1057486405,2022-01-15 21:39:06,2022-01-15 21:39:06,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Скорее согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,5.0,7.0,10.0,2.0,10.0,7.0,6.0,10.0,10.0,10.0,Единая Россия
1057394794,2022-01-15 20:31:03,2022-01-15 20:31:03,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее не согласен,Скорее не согласен,Скорее согласен,Затрудняюсь ответить,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,1.0,3.0,5.0,1.0,10.0,5.0,3.0,1.0,5.0,5.0,Зелёные
1057382994,2022-01-15 20:22:20,2022-01-15 20:22:20,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,3.0,2.0,5.0,3.0,6.0,4.0,9.0,3.0,6.0,6.0,Единая Россия
1057335197,2022-01-15 19:45:58,2022-01-15 19:45:58,Женский,более 50,сельский населённый пункт,female_50,Наркозависимого,,Гомосексуала,,,,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не согласен,Мог бы посетить,Затрудняюсь ответить,Скорее доверяю,Затрудняюсь ответить,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,3.0,9.0,10.0,10.0,8.0,6.0,9.0,9.0,5.0,КПРФ
