ID,Время создания,Время изменения,Ваш пол,Сколько вам лет?,"Укажите тип населённого пункта, в котором вы проживаете.",Источник ответов,Кого бы вы НЕ хотели видеть своим соседом? / Наркозависимого,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой расы,Кого бы вы НЕ хотели видеть своим соседом? / Гомосексуала,Кого бы вы НЕ хотели видеть своим соседом? / Иммигранта,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой религии,Кого бы вы НЕ хотели видеть своим соседом? / Не против любого из перечисленных,"Согласны ли вы с утверждением: В целом, из мужчин получаются более хорошие политические лидеры, чем из женщин?","Согласны ли вы с утверждением: Гомосексуальные пары такие же хорошие родители, как и другие пары?",Согласны ли вы с утверждением: Религия играет важную роль в моей жизни.,Могли бы вы посетить несанкционированный политический митинг?,Доверяете ли вы Правительству?,Доверяете ли вы полиции?,"Согласны ли вы с утверждением: Среди политических лидеров женщины более компетентны, чем мужчины",Одобряете ли вы деятельность Владимира Путина?,"По вашему мнению, как часто в вашей стране фальсифицируют выборы?","По вашему мнению, какой должна быть иммиграционная политика?",Доверяете ли вы движениям за женские права?,"Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Для мужчины оправдано ударить свою жену","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Гомосексуализм - это норма","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Проституция может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Аборт может быть оправдан","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Родители могут ударить своего ребёнка","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Секс до брака - это норма","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Религия НЕ играет важную роль в моей жизни","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Мужчины лучше справляются с ответственными должностями","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Самоубийство может быть оправдано","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Эвтаназия может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Случайные половые связи могут быть оправданы","За какую партию вы бы проголосовали, если бы выборы были бы завтра?",failed_sexism_check,failed_religion_check,invalid_age,invalid_sex,failed_control,Q18: Neighbors: Drug addicts,Q19: Neighbors: People of a different race,Q22: Neighbors: Homosexuals,Q21: Neighbors: Immigrants/foreign workers,Q23: Neighbors: People of a different religion,Q29: Men make better political leaders than women do,Q36: Homosexual couples are as good parents as other couples,Q212: Political action: Joining unofficial strikes,Q71: Confidence: The Government,Q69: Confidence: The Police,Q80: Confidence: The Women´s Movement,Q227: How often in country´s elections: Voters are bribed,Q130: Immigration policy preference,Q189: Justifiable: For a man to beat his wife,Q182: Justifiable: Homosexuality,Q183: Justifiable: Prostitution,Q184: Justifiable: Abortion,Q190: Justifiable: Parents beating children,Q186: Justifiable: Sex before marriage,Q187: Justifiable: Suicide,Q188: Justifiable: Euthanasia,Q193: Justifiable: Having casual sex
1067664415,2022-01-22 21:24:43,2022-01-22 21:24:43,Женский,до 29,посёлок городского типа,female_29,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Скорее не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Затрудняюсь ответить,Не одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,10.0,5.0,10.0,1.0,10.0,10.0,2.0,5.0,10.0,5.0,КПРФ,True,False,False,False,True,1,1,1,1,1,4,1,2,4,4,2,1,2,1.0,10.0,5.0,10.0,1.0,10.0,5.0,10.0,5.0
1068634774,2022-01-23 16:37:59,2022-01-23 16:37:59,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,Иммигранта,,,Скорее согласен,"Ни согласен, ни несогласен",Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,1.0,10.0,1.0,10.0,1.0,10.0,1.0,1.0,1.0,10.0,6.0,Единая Россия,True,False,True,False,True,1,1,1,1,1,2,3,3,2,2,-1,-1,-1,1.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,6.0
1068634182,2022-01-23 16:37:32,2022-01-23 16:37:32,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Абсолютно доверяю,1.0,9.0,10.0,10.0,5.0,10.0,10.0,1.0,10.0,10.0,10.0,Гражданская платформа,True,False,False,False,True,1,1,1,1,1,1,1,2,4,3,1,1,2,1.0,9.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0
1068634054,2022-01-23 16:37:26,2022-01-23 16:37:26,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,Человека другой расы,Гомосексуала,Иммигранта,,,Скорее не согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Полностью не доверяю,Скорее согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1.0,1.0,3.0,10.0,1.0,4.0,7.0,1.0,5.0,5.0,1.0,КПРФ,False,False,False,False,False,1,1,1,1,1,3,5,3,2,4,1,3,3,1.0,1.0,3.0,10.0,1.0,4.0,5.0,5.0,1.0
1068590960,2022-01-23 16:04:08,2022-01-23 16:04:08,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее согласен,Полностью согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,5.0,5.0,7.0,1.0,10.0,7.0,7.0,1.0,1.0,1.0,Справедливая Россия - За Правду,False,False,False,False,False,1,1,1,1,1,2,1,3,3,3,3,1,3,1.0,5.0,5.0,7.0,1.0,10.0,1.0,1.0,1.0
1068566416,2022-01-23 15:45:38,2022-01-23 15:45:38,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,Человека другой расы,Гомосексуала,Иммигранта,Человека другой религии,,Затрудняюсь ответить,"Ни согласен, ни несогласен",Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,Мы должны пускать всех желающих,Затрудняюсь ответить,1.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,1.0,1.0,1.0,Единая Россия,False,False,False,False,False,1,1,1,1,1,-1,3,3,2,2,-1,-1,1,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0
1068537544,2022-01-23 15:22:17,2022-01-23 15:22:17,Женский,до 29,посёлок городского типа,female_29,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Скорее согласен,Никогда бы не посетил,Затрудняюсь ответить,Скорее не доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,Мы должны пускать всех желающих,Абсолютно доверяю,1.0,5.0,6.0,10.0,1.0,10.0,5.0,1.0,10.0,10.0,1.0,Единая Россия,False,False,False,False,False,1,1,1,1,1,4,1,3,-1,3,1,-1,1,1.0,5.0,6.0,10.0,1.0,10.0,10.0,10.0,1.0
1068536698,2022-01-23 15:21:35,2022-01-23 15:21:35,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее не согласен,Скорее согласен,Абсолютно не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Абсолютно доверяю,1.0,10.0,8.0,10.0,5.0,10.0,10.0,4.0,3.0,7.0,7.0,Единая Россия,False,False,False,False,False,1,1,1,1,1,3,2,-1,3,3,1,2,2,1.0,10.0,8.0,10.0,5.0,10.0,3.0,7.0,7.0
1068531779,2022-01-23 15:17:39,2022-01-23 15:17:39,Женский,до 29,средний город (50-100 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее не согласен,Полностью согласен,Абсолютно не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1.0,10.0,1.0,10.0,1.0,10.0,10.0,3.0,8.0,10.0,10.0,Справедливая Россия - За Правду,True,False,False,False,True,1,1,1,1,1,3,1,-1,3,2,1,1,3,1.0,10.0,1.0,10.0,1.0,10.0,8.0,10.0,10.0
1068510302,2022-01-23 15:00:37,2022-01-23 15:00:37,Женский,30-49,малый город (до 50 тыс. жителей),female_29,Наркозависимого,,,Иммигранта,,,Скорее не согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Скорее доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,2.0,1.0,7.0,2.0,7.0,8.0,4.0,2.0,5.0,2.0,Коммунистическая партия Коммунисты России,True,False,True,False,True,1,1,1,1,1,3,3,-1,-1,2,2,-1,3,1.0,2.0,1.0,7.0,2.0,7.0,2.0,5.0,2.0
1068493025,2022-01-23 14:46:29,2022-01-23 14:46:29,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,Человека другой расы,Гомосексуала,Иммигранта,,,Скорее не согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее согласен,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,1.0,10.0,5.0,10.0,3.0,5.0,1.0,10.0,5.0,Единая Россия,False,True,False,False,True,1,1,1,1,1,3,5,3,3,3,2,-1,3,1.0,1.0,1.0,10.0,5.0,10.0,1.0,10.0,5.0
1068480601,2022-01-23 14:36:49,2022-01-23 14:36:49,Женский,до 29,малый город (до 50 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее не согласен,Полностью согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Не очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,2.0,10.0,6.0,1.0,2.0,8.0,7.0,5.0,6.0,6.0,7.0,КПРФ,False,False,False,False,False,1,1,1,1,1,3,1,3,2,2,2,3,2,2.0,10.0,6.0,1.0,2.0,8.0,6.0,6.0,7.0
1068476946,2022-01-23 14:33:55,2022-01-23 14:33:55,Женский,30-49,средний город (50-100 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Скорее согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Абсолютно не согласен,Не одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,3.0,10.0,10.0,10.0,3.0,5.0,2.0,5.0,10.0,10.0,2.0,ПАРНАС,True,False,True,False,True,1,1,1,1,1,4,1,3,3,2,3,1,2,3.0,10.0,10.0,10.0,3.0,5.0,10.0,10.0,2.0
1068470173,2022-01-23 14:28:42,2022-01-23 14:28:42,Женский,30-49,средний город (50-100 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Скорее согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Абсолютно не согласен,Не одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,3.0,10.0,10.0,10.0,3.0,5.0,2.0,1.0,10.0,10.0,2.0,ПАРНАС,True,False,True,False,True,1,1,1,1,1,4,1,3,3,2,3,1,2,3.0,10.0,10.0,10.0,3.0,5.0,10.0,10.0,2.0
1068467124,2022-01-23 14:26:26,2022-01-23 14:26:26,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,10.0,4.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,10.0,КПРФ,True,False,False,False,True,1,1,1,1,1,4,1,-1,-1,-1,2,-1,2,1.0,10.0,4.0,10.0,1.0,10.0,10.0,10.0,10.0
1068461824,2022-01-23 14:22:28,2022-01-23 14:22:28,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,"Ни согласен, ни несогласен",Скорее согласен,Никогда бы не посетил,Полностью не доверяю,Полностью не доверяю,Скорее не согласен,Не одобряю,Очень часто,Затрудняюсь ответить,Абсолютно не доверяю,1.0,1.0,1.0,1.0,1.0,5.0,7.0,7.0,8.0,1.0,3.0,Гражданская платформа,False,False,False,False,False,1,1,1,1,1,3,3,3,4,4,4,1,-1,1.0,1.0,1.0,1.0,1.0,5.0,8.0,1.0,3.0
